,sport,dport,seq,ask,dataofs,window,chksum,timestamp,class2
48,443,59094,3471159339,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
49,443,59094,3471161795,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
50,59094,443,3850613175,3471164251,8,501,26526,"(3850479087, 2089601032)",0
51,443,59094,3471164251,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
52,443,59094,3471166707,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
53,59094,443,3850613175,3471169163,8,501,21614,"(3850479087, 2089601032)",0
54,443,59094,3471169163,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
55,59094,443,3850613175,3471171619,8,501,18749,"(3850479275, 2089601253)",0
56,443,59094,3471171619,3850613175,8,2149,8730,"(2089601253, 3850479087)",1
57,443,59094,3471172847,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
58,59094,443,3850613175,3471175303,8,501,15065,"(3850479275, 2089601253)",0
59,443,59094,3471175303,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
60,443,59094,3471177759,3850613175,8,2149,11858,"(2089601253, 3850479087)",1
61,59094,443,3850613175,3471178987,8,501,11381,"(3850479275, 2089601253)",0
62,443,59094,3471178987,3850613175,8,2149,59241,"(2089601253, 3850479087)",1
63,443,59094,3471180215,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
64,443,59094,3471182671,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
65,443,59094,3471185127,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
66,443,59094,3471187583,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
67,443,59094,3471190039,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
68,443,59094,3471192495,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
69,443,59094,3471194951,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
70,443,59094,3471197407,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
71,59094,443,3850613175,3471194951,8,467,60982,"(3850479279, 2089601253)",1
72,59094,443,3850613175,3471199863,8,501,56036,"(3850479279, 2089601253)",0
73,443,59094,3471199863,3850613175,8,2149,13455,"(2089601253, 3850479087)",1
74,59094,443,3850613175,3471202251,8,501,53647,"(3850479280, 2089601253)",0
75,51482,443,1372284298,583736340,8,501,16855,"(3905403765, 231083250)",0
76,51482,443,1372284337,583736340,8,501,26946,"(3905403766, 231083250)",0
77,51482,443,1372284361,583736340,8,501,63111,"(3905403766, 231083250)",0
78,443,51482,583736340,1372284362,8,272,10108,"(231136483, 3905403765)",0
79,443,51482,583736340,1372284362,8,272,10107,"(231136483, 3905403765)",0
80,51482,443,1372284362,583736341,8,501,9842,"(3905403801, 231136483)",0
81,80,43690,3806444594,3238678541,8,32768,7342,"(1601957999, 2218051715)",1
82,43690,80,3238678541,3806444828,8,6160,32059,"(2218077012, 1601957999)",1
83,80,43690,3806444828,3238678908,8,32768,36665,"(1601958293, 2218077012)",1
84,42680,443,2386802299,3734177045,8,10043,19337,"(2746340716, 1131051926)",5
85,443,42680,3734177045,2386802676,8,32768,40185,"(1131061383, 2746340716)",0
86,443,42680,3734177045,2386802676,8,32768,42806,"(1131061383, 2746340716)",0
87,42680,443,2386802676,3734177134,8,10043,62737,"(2746340800, 1131061383)",5
88,59094,443,3850613175,3471202251,8,501,5180,"(3850488589, 2089601253)",0
89,443,59094,3471202251,3850613520,8,2182,32764,"(2089610801, 3850488589)",1
90,59094,443,3850613520,3471202251,8,501,28745,"(3850494288, 2089610801)",0
91,443,59094,3471202251,3850613521,8,2182,21403,"(2089616461, 3850494288)",1
92,59094,443,3850613521,3471202252,8,501,22940,"(3850494432, 2089616461)",0
93,443,42680,3734177134,2386802676,8,32768,44857,"(1131068320, 2746340800)",0
94,42680,443,2386802676,3734177239,8,10043,48729,"(2746347766, 1131068320)",5
95,42680,443,2386802676,3734177239,8,10043,62614,"(2746347767, 1131068320)",5
96,443,42680,3734177239,2386802957,8,32768,25572,"(1131068470, 2746347767)",0
97,443,42680,3734177239,2386802957,8,32768,25356,"(1131069428, 2746347767)",0
98,42680,443,2386802957,3734177344,8,10043,45967,"(2746349034, 1131069428)",5
99,443,42680,3734177344,2386802957,8,32768,17423,"(1131070374, 2746349034)",0
100,42680,443,2386802957,3734177449,8,10043,44139,"(2746349811, 1131070374)",5
101,443,42680,3734177449,2386802957,8,32768,13361,"(1131072189, 2746349811)",0
102,42680,443,2386802957,3734177586,8,10043,40385,"(2746351613, 1131072189)",5
103,443,42680,3734177586,2386802957,8,32768,9071,"(1131075474, 2746351613)",0
104,42680,443,2386802957,3734177691,8,10043,33677,"(2746354931, 1131075474)",5
105,42680,443,2386802957,3734177691,8,10043,38590,"(2746355468, 1131075474)",5
106,443,42680,3734177691,2386803334,8,32768,9383,"(1131076129, 2746355468)",0
107,443,42680,3734177691,2386803334,8,32768,5174,"(1131076169, 2746355468)",0
108,42680,443,2386803334,3734177780,8,10043,31836,"(2746355611, 1131076169)",5
109,443,42680,3734177780,2386803334,8,32768,23784,"(1131076575, 2746355611)",0
110,42680,443,2386803334,3734177885,8,10043,30776,"(2746356160, 1131076575)",5
111,42680,443,2386803334,3734177885,8,10043,15149,"(2746356161, 1131076575)",5
112,443,42680,3734177885,2386803567,8,32768,7569,"(1131076823, 2746356161)",0
113,443,42680,3734177885,2386803567,8,32768,41135,"(1131076857, 2746356161)",0
114,42680,443,2386803567,3734177974,8,10043,29910,"(2746356422, 1131076857)",5
115,42680,443,2386803567,3734177974,8,10043,55887,"(2746356790, 1131076857)",5
116,443,42680,3734177974,2386803912,8,32768,5878,"(1131077451, 2746356790)",0
117,42680,443,2386803912,3734177974,8,10043,44912,"(2746356979, 1131077451)",5
118,443,42680,3734177974,2386803912,8,32768,38671,"(1131077501, 2746356790)",0
119,42680,443,2386804209,3734178063,8,10043,27978,"(2746356979, 1131077501)",5
120,443,42680,3734178063,2386804209,8,32768,5113,"(1131077641, 2746356979)",0
121,443,42680,3734178063,2386804209,8,32768,27734,"(1131077672, 2746356979)",0
122,42680,443,2386804209,3734178152,8,10043,27509,"(2746357188, 1131077672)",5
123,39060,443,3202259008,929523551,8,501,27684,"(2240236399, 329520986)",0
124,39060,443,3202259408,929523551,8,501,47998,"(2240236400, 329520986)",0
125,443,35348,2843414656,4076022537,8,70,25946,"(1794638268, 2970680826)",1
126,35348,443,4076022537,2843414681,8,501,31654,"(2970740995, 1794638268)",1
127,443,39060,929523551,3202259460,8,1452,26327,"(329551074, 2240236399)",0
128,443,39060,929523551,3202259460,8,1452,28127,"(329551075, 2240236399)",0
129,39060,443,3202259460,929523586,8,501,27129,"(2240236512, 329551075)",0
130,443,39060,929523586,3202259460,8,1452,24818,"(329551078, 2240236399)",0
131,39060,443,3202259460,929523715,8,501,26990,"(2240236519, 329551078)",0
132,443,35348,2843414681,4076022566,8,70,8249,"(1794638635, 2970740995)",1
133,443,42680,3734178152,2386804209,8,32768,7303,"(1131080698, 2746357188)",0
134,42680,443,2386804209,3734178257,8,10043,21101,"(2746360465, 1131080698)",5
135,42680,443,2386804209,3734178257,8,10043,12700,"(2746360547, 1131080698)",5
136,443,42680,3734178152,2386804209,8,32768,6875,"(1131081126, 2746357188)",0
137,42680,443,2386804538,3734178257,11,10043,18601,"(2746360552, 1131081126)",5
138,443,42680,3734178257,2386804538,8,32768,62989,"(1131081209, 2746360547)",0
139,443,42680,3734178257,2386804538,8,32768,15205,"(1131081288, 2746360552)",0
140,42680,443,2386804538,3734178346,8,10043,19867,"(2746360691, 1131081288)",5
141,80,43690,3806444828,3238678908,8,32768,10721,"(1601983294, 2218077012)",1
142,43690,80,3238678908,3806445062,8,6160,8206,"(2218102100, 1601983294)",1
143,80,43690,3806445062,3238679467,8,32768,51231,"(1601983381, 2218102100)",1
144,48164,80,476553049,0,10,64240,10918,"(113371043, 0)",1
145,80,48164,2849252341,476553050,10,64768,59951,"(2928984606, 113371043)",1
146,48164,80,476553050,2849252342,8,502,4862,"(113371268, 2928984606)",1
147,48164,80,476553050,2849252342,8,502,20823,"(113371268, 2928984606)",1
148,80,48164,2849252342,476553137,8,502,4543,"(2928984838, 113371268)",1
149,80,48164,2849252342,476553137,8,502,46577,"(2928984838, 113371268)",1
150,48164,80,476553137,2849252490,8,501,4190,"(113371474, 2928984838)",1
151,48164,80,476553137,2849252490,8,501,4189,"(113371474, 2928984838)",1
152,80,48164,2849252490,476553137,8,502,4393,"(2928984839, 113371268)",1
153,48164,80,476553138,2849252491,8,501,4183,"(113371478, 2928984839)",1
154,80,48164,2849252491,476553138,8,502,3978,"(2928985047, 113371474)",1
155,42680,443,2386804538,3734178346,8,10043,11970,"(2746365201, 1131081288)",5
156,443,42680,3734178346,2386804538,8,32768,39837,"(1131085846, 2746360691)",0
157,42680,443,2386804947,3734178451,8,10043,10096,"(2746365390, 1131085846)",5
158,443,42680,3734178451,2386804947,8,32768,53078,"(1131085863, 2746365201)",0
159,443,42680,3734178451,2386804947,8,32768,12611,"(1131085893, 2746365201)",0
160,42680,443,2386804947,3734178556,8,10043,9940,"(2746365394, 1131085893)",5
161,443,42680,3734178556,2386804947,8,32768,59141,"(1131086042, 2746365201)",0
162,42680,443,2386804947,3734178693,8,10043,9467,"(2746365581, 1131086042)",5
163,42680,443,2386804947,3734178693,8,10043,6918,"(2746368429, 1131086042)",5
164,443,42680,3734178693,2386805324,8,32768,3327,"(1131089100, 2746368429)",0
165,42680,443,2386805324,3734178782,8,10043,2867,"(2746368657, 1131089100)",5
166,443,42680,3734178782,2386805324,8,32768,11046,"(1131092595, 2746368657)",0
167,42680,443,2386805324,3734178887,8,10043,61321,"(2746372138, 1131092595)",5
168,443,42680,3734178887,2386805324,8,32768,41044,"(1131093207, 2746372138)",0
169,42680,443,2386805324,3734179088,8,10043,59897,"(2746372749, 1131093207)",5
170,42680,443,2386805324,3734179088,8,10043,32984,"(2746372750, 1131093207)",5
171,42680,443,2386805324,3734179088,8,10043,32592,"(2746373142, 1131093207)",5
172,443,42680,3734179088,2386805749,8,32768,41980,"(1131093423, 2746372750)",0
173,443,42680,3734179241,2386805749,8,32768,64282,"(1131093435, 2746372750)",0
174,42680,443,2386805749,3734179346,8,10043,58600,"(2746373147, 1131093423)",5
175,443,42680,3734179346,2386805749,11,32768,45514,"(1131093804, 2746373142)",0
176,42680,443,2386805749,3734179346,8,10043,61964,"(2746373428, 1131093804)",5
177,443,42680,3734179346,2386806030,8,32768,34646,"(1131094090, 2746373428)",0
178,443,42680,3734179346,2386806030,8,32768,49670,"(1131094112, 2746373428)",0
179,42680,443,2386806030,3734179435,8,10043,57018,"(2746373670, 1131094112)",5
180,443,42680,3734179435,2386806030,8,32768,9085,"(1131096767, 2746373670)",0
181,42680,443,2386806030,3734179540,8,10043,51697,"(2746376231, 1131096767)",5
182,42680,443,2386806030,3734179540,8,10043,46125,"(2746377715, 1131096767)",5
183,443,42680,3734179540,2386806407,8,32768,25496,"(1131098382, 2746377715)",0
184,443,42680,3734179540,2386806407,8,32768,64304,"(1131098385, 2746377715)",0
185,42680,443,2386806407,3734179629,8,10043,47770,"(2746378074, 1131098385)",5
186,443,42680,3734179629,2386806407,8,32768,42669,"(1131099012, 2746378074)",0
187,42680,443,2386806407,3734179766,8,10043,46596,"(2746378484, 1131099012)",5
188,42680,443,2386806407,3734179766,8,10043,57928,"(2746378485, 1131099012)",5
189,443,42680,3734179766,2386806640,8,32768,23502,"(1131099147, 2746378485)",0
190,443,42680,3734179766,2386806640,8,32768,48086,"(1131099161, 2746378485)",0
191,42680,443,2386806640,3734179871,8,10043,45859,"(2746378734, 1131099161)",5
192,443,42680,3734179871,2386806640,8,32768,18001,"(1131099528, 2746378734)",0
193,42680,443,2386806640,3734179976,8,10043,45023,"(2746379098, 1131099528)",5
194,42680,443,2386806640,3734179976,8,10043,1292,"(2746379621, 1131099528)",5
195,443,42680,3734179976,2386806857,8,32768,62921,"(1131100286, 2746379621)",0
196,42680,443,2386806857,3734180065,8,10043,43345,"(2746379712, 1131100286)",5
197,443,42680,3734180065,2386806857,8,32768,39890,"(1131104766, 2746379712)",0
198,42680,443,2386806857,3734180170,8,10043,34250,"(2746384222, 1131104766)",5
199,42680,443,2386806857,3734180170,8,10043,28920,"(2746384777, 1131104766)",5
200,443,42680,3734180170,2386807186,8,32768,10858,"(1131105474, 2746384777)",0
201,42680,443,2386807186,3734180259,8,10043,32305,"(2746385041, 1131105474)",5
202,443,42680,3734180259,2386807186,8,32768,52278,"(1131107861, 2746385041)",0
203,42680,443,2386807186,3734180428,8,10043,27500,"(2746387290, 1131107861)",5
204,42680,443,2386807186,3734180428,8,10043,21744,"(2746387291, 1131107861)",5
205,443,42680,3734180428,2386807387,8,32768,60257,"(1131107975, 2746387291)",0
206,42680,443,2386807387,3734180533,8,10043,26832,"(2746387538, 1131107975)",5
207,80,43690,3806445062,3238679467,8,32768,11847,"(1602008381, 2218102100)",1
208,43690,80,3238679467,3806445296,8,6160,29665,"(2218127501, 1602008381)",1
209,80,43690,3806445296,3238679882,8,32768,65315,"(1602008782, 2218127501)",1
210,39060,443,3202259460,929523715,8,501,54885,"(2240266494, 329551078)",0
211,443,39060,929523715,3202259512,8,1452,45924,"(329581176, 2240266494)",0
212,39060,443,3202259512,929523750,8,501,32231,"(2240266628, 329581176)",0
213,443,42680,3734180533,2386807387,8,32768,17403,"(1131109593, 2746387538)",0
214,42680,443,2386807387,3734180638,8,10043,23514,"(2746389133, 1131109593)",5
215,443,42680,3734176449,2386801833,8,32768,50755,"(1131042488, 2746310284)",0
216,42680,443,2386801833,3734176554,8,10043,36314,"(2746322006, 1131042488)",5
217,39060,443,3202258956,929523516,8,501,31320,"(2240206307, 329499927)",0
218,443,39060,929523516,3202259008,8,1452,44901,"(329520986, 2240206307)",0
219,39060,443,3202259008,929523551,8,501,22280,"(2240206402, 329520986)",0
220,42680,443,2386801833,3734176554,8,10043,20494,"(2746330774, 1131042488)",5
221,443,42680,3734176554,2386802082,8,32768,61154,"(1131051441, 2746330774)",0
222,443,42680,3734176554,2386802082,8,32768,20066,"(1131051482, 2746330774)",0
223,42680,443,2386802082,3734176643,8,10043,18011,"(2746330977, 1131051482)",5
224,42680,443,2386802082,3734176643,8,10043,9639,"(2746331174, 1131051482)",5
225,59094,443,3850612567,0,10,64240,7451,"(3850478064, 0)",3
226,57774,80,3524254382,0,10,64240,3017,"(3850478066, 0)",1
227,443,42680,3734176643,2386802299,8,32768,60051,"(1131051838, 2746331174)",0
228,443,59094,3471133095,3850612568,10,65535,48855,"(2089600231, 3850478064)",0
229,59094,443,3850612568,3471133096,8,502,59923,"(3850478252, 2089600231)",0
230,80,57774,3512671843,3524254383,10,65535,32477,"(1546075107, 3850478066)",1
231,57774,80,3524254383,3512671844,8,502,43767,"(3850478252, 1546075107)",1
232,443,42680,3734176643,2386802299,8,32768,26502,"(1131051919, 2746331174)",0
233,42680,443,2386802299,3734176940,8,10043,16658,"(2746331379, 1131051919)",5
234,443,42680,3734176940,2386802299,8,32768,5405,"(1131051926, 2746331174)",0
235,42680,443,2386802299,3734177045,8,10043,16546,"(2746331379, 1131051926)",5
236,59094,443,3850612568,3471133096,8,502,36746,"(3850478252, 2089600231)",0
237,57774,80,3524254383,3512671844,8,502,30476,"(3850478252, 1546075107)",1
238,443,59094,3471133096,3850612709,8,2082,16649,"(2089600420, 3850478252)",1
239,59094,443,3850612709,3471133277,8,501,59209,"(3850478456, 2089600420)",0
240,80,57774,3512671844,3524254771,8,2082,29177,"(1546075294, 3850478252)",1
241,57774,80,3524254771,3512672187,8,501,42646,"(3850478456, 1546075294)",1
242,57774,80,3524254771,3512672187,8,501,42644,"(3850478457, 1546075294)",1
243,59094,443,3850612709,3471133277,8,501,18802,"(3850478457, 2089600420)",0
244,443,59094,3471133277,3850612974,8,2115,30269,"(2089600623, 3850478457)",1
245,80,57774,3512672187,3524254772,8,2082,40859,"(1546075497, 3850478457)",1
246,57774,80,3524254772,3512672188,8,501,42235,"(3850478662, 1546075497)",1
247,59094,443,3850612974,3471133382,8,501,65448,"(3850478664, 2089600623)",0
248,443,59094,3471133382,3850613175,8,2149,43741,"(2089600831, 3850478664)",1
249,443,59094,3471133551,3850613175,8,2149,13523,"(2089600840, 3850478664)",1
250,443,59094,3471136007,3850613175,8,2149,13523,"(2089600840, 3850478664)",1
251,443,59094,3471138463,3850613175,8,2149,13523,"(2089600840, 3850478664)",1
252,443,59094,3471140919,3850613175,8,2149,45502,"(2089600840, 3850478664)",1
253,59094,443,3850613175,3471142147,8,501,49052,"(3850478866, 2089600831)",0
254,443,59094,3471142147,3850613175,8,2149,48773,"(2089600840, 3850478664)",1
255,443,59094,3471143375,3850613175,8,2149,13944,"(2089600840, 3850478664)",1
256,59094,443,3850613175,3471144603,8,501,46587,"(3850478866, 2089600840)",0
257,443,59094,3471144603,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
258,443,59094,3471147059,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
259,443,59094,3471149515,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
260,443,59094,3471151971,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
261,443,59094,3471154427,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
262,443,59094,3471156883,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
263,443,59094,3471159339,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
264,443,59094,3471161795,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
265,59094,443,3850613175,3471164251,8,501,26526,"(3850479087, 2089601032)",0
266,443,59094,3471164251,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
267,443,59094,3471166707,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
268,59094,443,3850613175,3471169163,8,501,21614,"(3850479087, 2089601032)",0
269,443,59094,3471169163,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
270,59094,443,3850613175,3471171619,8,501,18749,"(3850479275, 2089601253)",0
271,443,59094,3471171619,3850613175,8,2149,8730,"(2089601253, 3850479087)",1
272,443,59094,3471172847,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
273,59094,443,3850613175,3471175303,8,501,15065,"(3850479275, 2089601253)",0
274,443,59094,3471175303,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
275,443,59094,3471177759,3850613175,8,2149,11858,"(2089601253, 3850479087)",1
276,59094,443,3850613175,3471178987,8,501,11381,"(3850479275, 2089601253)",0
277,443,59094,3471178987,3850613175,8,2149,59241,"(2089601253, 3850479087)",1
278,443,59094,3471180215,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
279,443,59094,3471182671,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
280,443,59094,3471185127,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
281,443,59094,3471187583,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
282,443,59094,3471190039,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
283,443,59094,3471192495,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
284,443,59094,3471194951,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
285,443,59094,3471197407,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
286,59094,443,3850613175,3471194951,8,467,60982,"(3850479279, 2089601253)",1
287,59094,443,3850613175,3471199863,8,501,56036,"(3850479279, 2089601253)",0
288,443,59094,3471199863,3850613175,8,2149,13455,"(2089601253, 3850479087)",1
289,59094,443,3850613175,3471202251,8,501,53647,"(3850479280, 2089601253)",0
290,51482,443,1372284298,583736340,8,501,16855,"(3905403765, 231083250)",0
291,51482,443,1372284337,583736340,8,501,26946,"(3905403766, 231083250)",0
292,51482,443,1372284361,583736340,8,501,63111,"(3905403766, 231083250)",0
293,443,51482,583736340,1372284362,8,272,10108,"(231136483, 3905403765)",0
294,443,51482,583736340,1372284362,8,272,10107,"(231136483, 3905403765)",0
295,51482,443,1372284362,583736341,8,501,9842,"(3905403801, 231136483)",0
296,80,43690,3806444594,3238678541,8,32768,7342,"(1601957999, 2218051715)",1
297,43690,80,3238678541,3806444828,8,6160,32059,"(2218077012, 1601957999)",1
298,80,43690,3806444828,3238678908,8,32768,36665,"(1601958293, 2218077012)",1
299,42680,443,2386802299,3734177045,8,10043,19337,"(2746340716, 1131051926)",5
300,443,42680,3734177045,2386802676,8,32768,40185,"(1131061383, 2746340716)",0
301,443,42680,3734177045,2386802676,8,32768,42806,"(1131061383, 2746340716)",0
302,42680,443,2386802676,3734177134,8,10043,62737,"(2746340800, 1131061383)",5
303,59094,443,3850613175,3471202251,8,501,5180,"(3850488589, 2089601253)",0
304,443,59094,3471202251,3850613520,8,2182,32764,"(2089610801, 3850488589)",1
305,59094,443,3850613520,3471202251,8,501,28745,"(3850494288, 2089610801)",0
306,443,59094,3471202251,3850613521,8,2182,21403,"(2089616461, 3850494288)",1
307,59094,443,3850613521,3471202252,8,501,22940,"(3850494432, 2089616461)",0
308,443,42680,3734177134,2386802676,8,32768,44857,"(1131068320, 2746340800)",0
309,42680,443,2386802676,3734177239,8,10043,48729,"(2746347766, 1131068320)",5
310,42680,443,2386802676,3734177239,8,10043,62614,"(2746347767, 1131068320)",5
311,443,42680,3734177239,2386802957,8,32768,25572,"(1131068470, 2746347767)",0
312,443,42680,3734177239,2386802957,8,32768,25356,"(1131069428, 2746347767)",0
313,42680,443,2386802957,3734177344,8,10043,45967,"(2746349034, 1131069428)",5
314,443,42680,3734177344,2386802957,8,32768,17423,"(1131070374, 2746349034)",0
315,42680,443,2386802957,3734177449,8,10043,44139,"(2746349811, 1131070374)",5
316,443,42680,3734177449,2386802957,8,32768,13361,"(1131072189, 2746349811)",0
317,42680,443,2386802957,3734177586,8,10043,40385,"(2746351613, 1131072189)",5
318,443,42680,3734177586,2386802957,8,32768,9071,"(1131075474, 2746351613)",0
319,42680,443,2386802957,3734177691,8,10043,33677,"(2746354931, 1131075474)",5
320,42680,443,2386802957,3734177691,8,10043,38590,"(2746355468, 1131075474)",5
321,443,42680,3734177691,2386803334,8,32768,9383,"(1131076129, 2746355468)",0
322,443,42680,3734177691,2386803334,8,32768,5174,"(1131076169, 2746355468)",0
323,42680,443,2386803334,3734177780,8,10043,31836,"(2746355611, 1131076169)",5
324,443,42680,3734177780,2386803334,8,32768,23784,"(1131076575, 2746355611)",0
325,42680,443,2386803334,3734177885,8,10043,30776,"(2746356160, 1131076575)",5
326,42680,443,2386803334,3734177885,8,10043,15149,"(2746356161, 1131076575)",5
327,443,42680,3734177885,2386803567,8,32768,7569,"(1131076823, 2746356161)",0
328,443,42680,3734177885,2386803567,8,32768,41135,"(1131076857, 2746356161)",0
329,42680,443,2386803567,3734177974,8,10043,29910,"(2746356422, 1131076857)",5
330,42680,443,2386803567,3734177974,8,10043,55887,"(2746356790, 1131076857)",5
331,443,42680,3734177974,2386803912,8,32768,5878,"(1131077451, 2746356790)",0
332,42680,443,2386803912,3734177974,8,10043,44912,"(2746356979, 1131077451)",5
333,443,42680,3734177974,2386803912,8,32768,38671,"(1131077501, 2746356790)",0
334,42680,443,2386804209,3734178063,8,10043,27978,"(2746356979, 1131077501)",5
335,443,42680,3734178063,2386804209,8,32768,5113,"(1131077641, 2746356979)",0
336,443,42680,3734178063,2386804209,8,32768,27734,"(1131077672, 2746356979)",0
337,42680,443,2386804209,3734178152,8,10043,27509,"(2746357188, 1131077672)",5
338,39060,443,3202259008,929523551,8,501,27684,"(2240236399, 329520986)",0
339,39060,443,3202259408,929523551,8,501,47998,"(2240236400, 329520986)",0
340,443,35348,2843414656,4076022537,8,70,25946,"(1794638268, 2970680826)",1
341,35348,443,4076022537,2843414681,8,501,31654,"(2970740995, 1794638268)",1
342,443,39060,929523551,3202259460,8,1452,26327,"(329551074, 2240236399)",0
343,443,39060,929523551,3202259460,8,1452,28127,"(329551075, 2240236399)",0
