,sport,dport,seq,ask,dataofs,window,chksum,timestamp,class2
612,80,48164,2849252342,476553137,8,502,4543,"(2928984838, 113371268)",1
613,80,48164,2849252342,476553137,8,502,46577,"(2928984838, 113371268)",1
614,48164,80,476553137,2849252490,8,501,4190,"(113371474, 2928984838)",1
615,48164,80,476553137,2849252490,8,501,4189,"(113371474, 2928984838)",1
616,80,48164,2849252490,476553137,8,502,4393,"(2928984839, 113371268)",1
617,48164,80,476553138,2849252491,8,501,4183,"(113371478, 2928984839)",1
618,80,48164,2849252491,476553138,8,502,3978,"(2928985047, 113371474)",1
619,42680,443,2386804538,3734178346,8,10043,11970,"(2746365201, 1131081288)",5
620,443,42680,3734178346,2386804538,8,32768,39837,"(1131085846, 2746360691)",0
621,42680,443,2386804947,3734178451,8,10043,10096,"(2746365390, 1131085846)",5
622,443,42680,3734178451,2386804947,8,32768,53078,"(1131085863, 2746365201)",0
623,443,42680,3734178451,2386804947,8,32768,12611,"(1131085893, 2746365201)",0
624,42680,443,2386804947,3734178556,8,10043,9940,"(2746365394, 1131085893)",5
625,443,42680,3734178556,2386804947,8,32768,59141,"(1131086042, 2746365201)",0
626,42680,443,2386804947,3734178693,8,10043,9467,"(2746365581, 1131086042)",5
627,42680,443,2386804947,3734178693,8,10043,6918,"(2746368429, 1131086042)",5
628,443,42680,3734178693,2386805324,8,32768,3327,"(1131089100, 2746368429)",0
629,42680,443,2386805324,3734178782,8,10043,2867,"(2746368657, 1131089100)",5
630,443,42680,3734178782,2386805324,8,32768,11046,"(1131092595, 2746368657)",0
631,42680,443,2386805324,3734178887,8,10043,61321,"(2746372138, 1131092595)",5
632,443,42680,3734178887,2386805324,8,32768,41044,"(1131093207, 2746372138)",0
633,42680,443,2386805324,3734179088,8,10043,59897,"(2746372749, 1131093207)",5
634,42680,443,2386805324,3734179088,8,10043,32984,"(2746372750, 1131093207)",5
635,42680,443,2386805324,3734179088,8,10043,32592,"(2746373142, 1131093207)",5
636,443,42680,3734179088,2386805749,8,32768,41980,"(1131093423, 2746372750)",0
637,443,42680,3734179241,2386805749,8,32768,64282,"(1131093435, 2746372750)",0
638,42680,443,2386805749,3734179346,8,10043,58600,"(2746373147, 1131093423)",5
639,443,42680,3734179346,2386805749,11,32768,45514,"(1131093804, 2746373142)",0
640,42680,443,2386805749,3734179346,8,10043,61964,"(2746373428, 1131093804)",5
641,443,42680,3734179346,2386806030,8,32768,34646,"(1131094090, 2746373428)",0
642,443,42680,3734179346,2386806030,8,32768,49670,"(1131094112, 2746373428)",0
643,42680,443,2386806030,3734179435,8,10043,57018,"(2746373670, 1131094112)",5
644,443,42680,3734179435,2386806030,8,32768,9085,"(1131096767, 2746373670)",0
645,42680,443,2386806030,3734179540,8,10043,51697,"(2746376231, 1131096767)",5
646,42680,443,2386806030,3734179540,8,10043,46125,"(2746377715, 1131096767)",5
647,443,42680,3734179540,2386806407,8,32768,25496,"(1131098382, 2746377715)",0
648,443,42680,3734179540,2386806407,8,32768,64304,"(1131098385, 2746377715)",0
649,42680,443,2386806407,3734179629,8,10043,47770,"(2746378074, 1131098385)",5
650,443,42680,3734179629,2386806407,8,32768,42669,"(1131099012, 2746378074)",0
651,42680,443,2386806407,3734179766,8,10043,46596,"(2746378484, 1131099012)",5
652,42680,443,2386806407,3734179766,8,10043,57928,"(2746378485, 1131099012)",5
653,443,42680,3734179766,2386806640,8,32768,23502,"(1131099147, 2746378485)",0
654,443,42680,3734179766,2386806640,8,32768,48086,"(1131099161, 2746378485)",0
655,42680,443,2386806640,3734179871,8,10043,45859,"(2746378734, 1131099161)",5
656,443,42680,3734179871,2386806640,8,32768,18001,"(1131099528, 2746378734)",0
657,42680,443,2386806640,3734179976,8,10043,45023,"(2746379098, 1131099528)",5
658,42680,443,2386806640,3734179976,8,10043,1292,"(2746379621, 1131099528)",5
659,443,42680,3734179976,2386806857,8,32768,62921,"(1131100286, 2746379621)",0
660,42680,443,2386806857,3734180065,8,10043,43345,"(2746379712, 1131100286)",5
661,443,42680,3734180065,2386806857,8,32768,39890,"(1131104766, 2746379712)",0
662,42680,443,2386806857,3734180170,8,10043,34250,"(2746384222, 1131104766)",5
663,42680,443,2386806857,3734180170,8,10043,28920,"(2746384777, 1131104766)",5
664,443,42680,3734180170,2386807186,8,32768,10858,"(1131105474, 2746384777)",0
665,42680,443,2386807186,3734180259,8,10043,32305,"(2746385041, 1131105474)",5
666,443,42680,3734180259,2386807186,8,32768,52278,"(1131107861, 2746385041)",0
667,42680,443,2386807186,3734180428,8,10043,27500,"(2746387290, 1131107861)",5
668,42680,443,2386807186,3734180428,8,10043,21744,"(2746387291, 1131107861)",5
669,443,42680,3734180428,2386807387,8,32768,60257,"(1131107975, 2746387291)",0
670,42680,443,2386807387,3734180533,8,10043,26832,"(2746387538, 1131107975)",5
671,80,43690,3806445062,3238679467,8,32768,11847,"(1602008381, 2218102100)",1
672,43690,80,3238679467,3806445296,8,6160,29665,"(2218127501, 1602008381)",1
673,80,43690,3806445296,3238679882,8,32768,65315,"(1602008782, 2218127501)",1
674,39060,443,3202259460,929523715,8,501,54885,"(2240266494, 329551078)",0
675,443,39060,929523715,3202259512,8,1452,45924,"(329581176, 2240266494)",0
676,39060,443,3202259512,929523750,8,501,32231,"(2240266628, 329581176)",0
677,443,42680,3734180533,2386807387,8,32768,17403,"(1131109593, 2746387538)",0
678,42680,443,2386807387,3734180638,8,10043,23514,"(2746389133, 1131109593)",5
679,443,42680,3734176449,2386801833,8,32768,50755,"(1131042488, 2746310284)",0
680,42680,443,2386801833,3734176554,8,10043,36314,"(2746322006, 1131042488)",5
681,39060,443,3202258956,929523516,8,501,31320,"(2240206307, 329499927)",0
682,443,39060,929523516,3202259008,8,1452,44901,"(329520986, 2240206307)",0
683,39060,443,3202259008,929523551,8,501,22280,"(2240206402, 329520986)",0
684,42680,443,2386801833,3734176554,8,10043,20494,"(2746330774, 1131042488)",5
685,443,42680,3734176554,2386802082,8,32768,61154,"(1131051441, 2746330774)",0
686,443,42680,3734176554,2386802082,8,32768,20066,"(1131051482, 2746330774)",0
687,42680,443,2386802082,3734176643,8,10043,18011,"(2746330977, 1131051482)",5
688,42680,443,2386802082,3734176643,8,10043,9639,"(2746331174, 1131051482)",5
689,59094,443,3850612567,0,10,64240,7451,"(3850478064, 0)",3
690,57774,80,3524254382,0,10,64240,3017,"(3850478066, 0)",1
691,443,42680,3734176643,2386802299,8,32768,60051,"(1131051838, 2746331174)",0
692,443,59094,3471133095,3850612568,10,65535,48855,"(2089600231, 3850478064)",0
693,59094,443,3850612568,3471133096,8,502,59923,"(3850478252, 2089600231)",0
694,80,57774,3512671843,3524254383,10,65535,32477,"(1546075107, 3850478066)",1
695,57774,80,3524254383,3512671844,8,502,43767,"(3850478252, 1546075107)",1
696,443,42680,3734176643,2386802299,8,32768,26502,"(1131051919, 2746331174)",0
697,42680,443,2386802299,3734176940,8,10043,16658,"(2746331379, 1131051919)",5
698,443,42680,3734176940,2386802299,8,32768,5405,"(1131051926, 2746331174)",0
699,42680,443,2386802299,3734177045,8,10043,16546,"(2746331379, 1131051926)",5
700,59094,443,3850612568,3471133096,8,502,36746,"(3850478252, 2089600231)",0
701,57774,80,3524254383,3512671844,8,502,30476,"(3850478252, 1546075107)",1
702,443,59094,3471133096,3850612709,8,2082,16649,"(2089600420, 3850478252)",1
703,59094,443,3850612709,3471133277,8,501,59209,"(3850478456, 2089600420)",0
704,80,57774,3512671844,3524254771,8,2082,29177,"(1546075294, 3850478252)",1
705,57774,80,3524254771,3512672187,8,501,42646,"(3850478456, 1546075294)",1
706,57774,80,3524254771,3512672187,8,501,42644,"(3850478457, 1546075294)",1
707,59094,443,3850612709,3471133277,8,501,18802,"(3850478457, 2089600420)",0
708,443,59094,3471133277,3850612974,8,2115,30269,"(2089600623, 3850478457)",1
709,80,57774,3512672187,3524254772,8,2082,40859,"(1546075497, 3850478457)",1
710,57774,80,3524254772,3512672188,8,501,42235,"(3850478662, 1546075497)",1
711,59094,443,3850612974,3471133382,8,501,65448,"(3850478664, 2089600623)",0
712,443,59094,3471133382,3850613175,8,2149,43741,"(2089600831, 3850478664)",1
713,443,59094,3471133551,3850613175,8,2149,13523,"(2089600840, 3850478664)",1
714,443,59094,3471136007,3850613175,8,2149,13523,"(2089600840, 3850478664)",1
715,443,59094,3471138463,3850613175,8,2149,13523,"(2089600840, 3850478664)",1
716,443,59094,3471140919,3850613175,8,2149,45502,"(2089600840, 3850478664)",1
717,59094,443,3850613175,3471142147,8,501,49052,"(3850478866, 2089600831)",0
718,443,59094,3471142147,3850613175,8,2149,48773,"(2089600840, 3850478664)",1
719,443,59094,3471143375,3850613175,8,2149,13944,"(2089600840, 3850478664)",1
720,59094,443,3850613175,3471144603,8,501,46587,"(3850478866, 2089600840)",0
721,443,59094,3471144603,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
722,443,59094,3471147059,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
723,443,59094,3471149515,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
724,443,59094,3471151971,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
725,443,59094,3471154427,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
726,443,59094,3471156883,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
727,443,59094,3471159339,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
728,443,59094,3471161795,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
729,59094,443,3850613175,3471164251,8,501,26526,"(3850479087, 2089601032)",0
730,443,59094,3471164251,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
731,443,59094,3471166707,3850613175,8,2149,13523,"(2089601032, 3850478866)",1
732,59094,443,3850613175,3471169163,8,501,21614,"(3850479087, 2089601032)",0
733,443,59094,3471169163,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
734,59094,443,3850613175,3471171619,8,501,18749,"(3850479275, 2089601253)",0
735,443,59094,3471171619,3850613175,8,2149,8730,"(2089601253, 3850479087)",1
736,443,59094,3471172847,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
737,59094,443,3850613175,3471175303,8,501,15065,"(3850479275, 2089601253)",0
738,443,59094,3471175303,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
739,443,59094,3471177759,3850613175,8,2149,11858,"(2089601253, 3850479087)",1
740,59094,443,3850613175,3471178987,8,501,11381,"(3850479275, 2089601253)",0
741,443,59094,3471178987,3850613175,8,2149,59241,"(2089601253, 3850479087)",1
742,443,59094,3471180215,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
743,443,59094,3471182671,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
744,443,59094,3471185127,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
745,443,59094,3471187583,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
746,443,59094,3471190039,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
747,443,59094,3471192495,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
748,443,59094,3471194951,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
749,443,59094,3471197407,3850613175,8,2149,13523,"(2089601253, 3850479087)",1
750,59094,443,3850613175,3471194951,8,467,60982,"(3850479279, 2089601253)",1
751,59094,443,3850613175,3471199863,8,501,56036,"(3850479279, 2089601253)",0
752,443,59094,3471199863,3850613175,8,2149,13455,"(2089601253, 3850479087)",1
753,59094,443,3850613175,3471202251,8,501,53647,"(3850479280, 2089601253)",0
754,51482,443,1372284298,583736340,8,501,16855,"(3905403765, 231083250)",0
755,51482,443,1372284337,583736340,8,501,26946,"(3905403766, 231083250)",0
756,51482,443,1372284361,583736340,8,501,63111,"(3905403766, 231083250)",0
757,443,51482,583736340,1372284362,8,272,10108,"(231136483, 3905403765)",0
758,443,51482,583736340,1372284362,8,272,10107,"(231136483, 3905403765)",0
759,51482,443,1372284362,583736341,8,501,9842,"(3905403801, 231136483)",0
760,80,43690,3806444594,3238678541,8,32768,7342,"(1601957999, 2218051715)",1
761,43690,80,3238678541,3806444828,8,6160,32059,"(2218077012, 1601957999)",1
762,80,43690,3806444828,3238678908,8,32768,36665,"(1601958293, 2218077012)",1
763,42680,443,2386802299,3734177045,8,10043,19337,"(2746340716, 1131051926)",5
764,443,42680,3734177045,2386802676,8,32768,40185,"(1131061383, 2746340716)",0
765,443,42680,3734177045,2386802676,8,32768,42806,"(1131061383, 2746340716)",0
766,42680,443,2386802676,3734177134,8,10043,62737,"(2746340800, 1131061383)",5
767,59094,443,3850613175,3471202251,8,501,5180,"(3850488589, 2089601253)",0
768,443,59094,3471202251,3850613520,8,2182,32764,"(2089610801, 3850488589)",1
769,59094,443,3850613520,3471202251,8,501,28745,"(3850494288, 2089610801)",0
770,443,59094,3471202251,3850613521,8,2182,21403,"(2089616461, 3850494288)",1
771,59094,443,3850613521,3471202252,8,501,22940,"(3850494432, 2089616461)",0
772,443,42680,3734177134,2386802676,8,32768,44857,"(1131068320, 2746340800)",0
773,42680,443,2386802676,3734177239,8,10043,48729,"(2746347766, 1131068320)",5
774,42680,443,2386802676,3734177239,8,10043,62614,"(2746347767, 1131068320)",5
775,443,42680,3734177239,2386802957,8,32768,25572,"(1131068470, 2746347767)",0
776,443,42680,3734177239,2386802957,8,32768,25356,"(1131069428, 2746347767)",0
777,42680,443,2386802957,3734177344,8,10043,45967,"(2746349034, 1131069428)",5
778,443,42680,3734177344,2386802957,8,32768,17423,"(1131070374, 2746349034)",0
779,42680,443,2386802957,3734177449,8,10043,44139,"(2746349811, 1131070374)",5
780,443,42680,3734177449,2386802957,8,32768,13361,"(1131072189, 2746349811)",0
781,42680,443,2386802957,3734177586,8,10043,40385,"(2746351613, 1131072189)",5
782,443,42680,3734177586,2386802957,8,32768,9071,"(1131075474, 2746351613)",0
783,42680,443,2386802957,3734177691,8,10043,33677,"(2746354931, 1131075474)",5
784,42680,443,2386802957,3734177691,8,10043,38590,"(2746355468, 1131075474)",5
785,443,42680,3734177691,2386803334,8,32768,9383,"(1131076129, 2746355468)",0
786,443,42680,3734177691,2386803334,8,32768,5174,"(1131076169, 2746355468)",0
787,42680,443,2386803334,3734177780,8,10043,31836,"(2746355611, 1131076169)",5
788,443,42680,3734177780,2386803334,8,32768,23784,"(1131076575, 2746355611)",0
789,42680,443,2386803334,3734177885,8,10043,30776,"(2746356160, 1131076575)",5
790,42680,443,2386803334,3734177885,8,10043,15149,"(2746356161, 1131076575)",5
791,443,42680,3734177885,2386803567,8,32768,7569,"(1131076823, 2746356161)",0
792,443,42680,3734177885,2386803567,8,32768,41135,"(1131076857, 2746356161)",0
793,42680,443,2386803567,3734177974,8,10043,29910,"(2746356422, 1131076857)",5
794,42680,443,2386803567,3734177974,8,10043,55887,"(2746356790, 1131076857)",5
795,443,42680,3734177974,2386803912,8,32768,5878,"(1131077451, 2746356790)",0
796,42680,443,2386803912,3734177974,8,10043,44912,"(2746356979, 1131077451)",5
797,443,42680,3734177974,2386803912,8,32768,38671,"(1131077501, 2746356790)",0
798,42680,443,2386804209,3734178063,8,10043,27978,"(2746356979, 1131077501)",5
799,443,42680,3734178063,2386804209,8,32768,5113,"(1131077641, 2746356979)",0
800,443,42680,3734178063,2386804209,8,32768,27734,"(1131077672, 2746356979)",0
801,42680,443,2386804209,3734178152,8,10043,27509,"(2746357188, 1131077672)",5
802,39060,443,3202259008,929523551,8,501,27684,"(2240236399, 329520986)",0
803,39060,443,3202259408,929523551,8,501,47998,"(2240236400, 329520986)",0
804,443,35348,2843414656,4076022537,8,70,25946,"(1794638268, 2970680826)",1
805,35348,443,4076022537,2843414681,8,501,31654,"(2970740995, 1794638268)",1
806,443,39060,929523551,3202259460,8,1452,26327,"(329551074, 2240236399)",0
807,443,39060,929523551,3202259460,8,1452,28127,"(329551075, 2240236399)",0
808,39060,443,3202259460,929523586,8,501,27129,"(2240236512, 329551075)",0
809,443,39060,929523586,3202259460,8,1452,24818,"(329551078, 2240236399)",0
810,39060,443,3202259460,929523715,8,501,26990,"(2240236519, 329551078)",0
811,443,35348,2843414681,4076022566,8,70,8249,"(1794638635, 2970740995)",1
812,443,42680,3734178152,2386804209,8,32768,7303,"(1131080698, 2746357188)",0
813,42680,443,2386804209,3734178257,8,10043,21101,"(2746360465, 1131080698)",5
814,42680,443,2386804209,3734178257,8,10043,12700,"(2746360547, 1131080698)",5
815,443,42680,3734178152,2386804209,8,32768,6875,"(1131081126, 2746357188)",0
816,42680,443,2386804538,3734178257,11,10043,18601,"(2746360552, 1131081126)",5
817,443,42680,3734178257,2386804538,8,32768,62989,"(1131081209, 2746360547)",0
818,443,42680,3734178257,2386804538,8,32768,15205,"(1131081288, 2746360552)",0
819,42680,443,2386804538,3734178346,8,10043,19867,"(2746360691, 1131081288)",5
820,80,43690,3806444828,3238678908,8,32768,10721,"(1601983294, 2218077012)",1
821,43690,80,3238678908,3806445062,8,6160,8206,"(2218102100, 1601983294)",1
822,80,43690,3806445062,3238679467,8,32768,51231,"(1601983381, 2218102100)",1
823,48164,80,476553049,0,10,64240,10918,"(113371043, 0)",1
824,80,48164,2849252341,476553050,10,64768,59951,"(2928984606, 113371043)",1
825,48164,80,476553050,2849252342,8,502,4862,"(113371268, 2928984606)",1
826,48164,80,476553050,2849252342,8,502,20823,"(113371268, 2928984606)",1
827,80,48164,2849252342,476553137,8,502,4543,"(2928984838, 113371268)",1
828,80,48164,2849252342,476553137,8,502,46577,"(2928984838, 113371268)",1
829,48164,80,476553137,2849252490,8,501,4190,"(113371474, 2928984838)",1
830,48164,80,476553137,2849252490,8,501,4189,"(113371474, 2928984838)",1
831,80,48164,2849252490,476553137,8,502,4393,"(2928984839, 113371268)",1
832,48164,80,476553138,2849252491,8,501,4183,"(113371478, 2928984839)",1
833,80,48164,2849252491,476553138,8,502,3978,"(2928985047, 113371474)",1
834,42680,443,2386804538,3734178346,8,10043,11970,"(2746365201, 1131081288)",5
835,443,42680,3734178346,2386804538,8,32768,39837,"(1131085846, 2746360691)",0
836,42680,443,2386804947,3734178451,8,10043,10096,"(2746365390, 1131085846)",5
837,443,42680,3734178451,2386804947,8,32768,53078,"(1131085863, 2746365201)",0
838,443,42680,3734178451,2386804947,8,32768,12611,"(1131085893, 2746365201)",0
839,42680,443,2386804947,3734178556,8,10043,9940,"(2746365394, 1131085893)",5
840,443,42680,3734178556,2386804947,8,32768,59141,"(1131086042, 2746365201)",0
841,42680,443,2386804947,3734178693,8,10043,9467,"(2746365581, 1131086042)",5
842,42680,443,2386804947,3734178693,8,10043,6918,"(2746368429, 1131086042)",5
843,443,42680,3734178693,2386805324,8,32768,3327,"(1131089100, 2746368429)",0
844,42680,443,2386805324,3734178782,8,10043,2867,"(2746368657, 1131089100)",5
845,443,42680,3734178782,2386805324,8,32768,11046,"(1131092595, 2746368657)",0
846,42680,443,2386805324,3734178887,8,10043,61321,"(2746372138, 1131092595)",5
847,443,42680,3734178887,2386805324,8,32768,41044,"(1131093207, 2746372138)",0
848,42680,443,2386805324,3734179088,8,10043,59897,"(2746372749, 1131093207)",5
849,42680,443,2386805324,3734179088,8,10043,32984,"(2746372750, 1131093207)",5
850,42680,443,2386805324,3734179088,8,10043,32592,"(2746373142, 1131093207)",5
851,443,42680,3734179088,2386805749,8,32768,41980,"(1131093423, 2746372750)",0
852,443,42680,3734179241,2386805749,8,32768,64282,"(1131093435, 2746372750)",0
853,42680,443,2386805749,3734179346,8,10043,58600,"(2746373147, 1131093423)",5
854,443,42680,3734179346,2386805749,11,32768,45514,"(1131093804, 2746373142)",0
855,42680,443,2386805749,3734179346,8,10043,61964,"(2746373428, 1131093804)",5
856,443,42680,3734179346,2386806030,8,32768,34646,"(1131094090, 2746373428)",0
857,443,42680,3734179346,2386806030,8,32768,49670,"(1131094112, 2746373428)",0
858,42680,443,2386806030,3734179435,8,10043,57018,"(2746373670, 1131094112)",5
859,443,42680,3734179435,2386806030,8,32768,9085,"(1131096767, 2746373670)",0
860,42680,443,2386806030,3734179540,8,10043,51697,"(2746376231, 1131096767)",5
861,42680,443,2386806030,3734179540,8,10043,46125,"(2746377715, 1131096767)",5
862,443,42680,3734179540,2386806407,8,32768,25496,"(1131098382, 2746377715)",0
863,443,42680,3734179540,2386806407,8,32768,64304,"(1131098385, 2746377715)",0
864,42680,443,2386806407,3734179629,8,10043,47770,"(2746378074, 1131098385)",5
865,443,42680,3734179629,2386806407,8,32768,42669,"(1131099012, 2746378074)",0
866,42680,443,2386806407,3734179766,8,10043,46596,"(2746378484, 1131099012)",5
867,42680,443,2386806407,3734179766,8,10043,57928,"(2746378485, 1131099012)",5
868,443,42680,3734179766,2386806640,8,32768,23502,"(1131099147, 2746378485)",0
869,443,42680,3734179766,2386806640,8,32768,48086,"(1131099161, 2746378485)",0
870,42680,443,2386806640,3734179871,8,10043,45859,"(2746378734, 1131099161)",5
871,443,42680,3734179871,2386806640,8,32768,18001,"(1131099528, 2746378734)",0
872,42680,443,2386806640,3734179976,8,10043,45023,"(2746379098, 1131099528)",5
873,42680,443,2386806640,3734179976,8,10043,1292,"(2746379621, 1131099528)",5
874,443,42680,3734179976,2386806857,8,32768,62921,"(1131100286, 2746379621)",0
875,42680,443,2386806857,3734180065,8,10043,43345,"(2746379712, 1131100286)",5
876,443,42680,3734180065,2386806857,8,32768,39890,"(1131104766, 2746379712)",0
877,42680,443,2386806857,3734180170,8,10043,34250,"(2746384222, 1131104766)",5
878,42680,443,2386806857,3734180170,8,10043,28920,"(2746384777, 1131104766)",5
879,443,42680,3734180170,2386807186,8,32768,10858,"(1131105474, 2746384777)",0
880,42680,443,2386807186,3734180259,8,10043,32305,"(2746385041, 1131105474)",5
881,443,42680,3734180259,2386807186,8,32768,52278,"(1131107861, 2746385041)",0
882,42680,443,2386807186,3734180428,8,10043,27500,"(2746387290, 1131107861)",5
883,42680,443,2386807186,3734180428,8,10043,21744,"(2746387291, 1131107861)",5
884,443,42680,3734180428,2386807387,8,32768,60257,"(1131107975, 2746387291)",0
885,42680,443,2386807387,3734180533,8,10043,26832,"(2746387538, 1131107975)",5
886,80,43690,3806445062,3238679467,8,32768,11847,"(1602008381, 2218102100)",1
887,43690,80,3238679467,3806445296,8,6160,29665,"(2218127501, 1602008381)",1
888,80,43690,3806445296,3238679882,8,32768,65315,"(1602008782, 2218127501)",1
889,39060,443,3202259460,929523715,8,501,54885,"(2240266494, 329551078)",0
890,443,39060,929523715,3202259512,8,1452,45924,"(329581176, 2240266494)",0
891,39060,443,3202259512,929523750,8,501,32231,"(2240266628, 329581176)",0
892,443,42680,3734180533,2386807387,8,32768,17403,"(1131109593, 2746387538)",0
893,42680,443,2386807387,3734180638,8,10043,23514,"(2746389133, 1131109593)",5
894,34552,434,2512385830,163113468,8,501,59387,"(3172719101, 1868995768)",2
895,34552,434,2512385953,163113468,8,501,65500,"(3172719101, 1868995768)",2
896,34552,434,2512386078,163113468,8,501,24332,"(3172719107, 1868995768)",2
897,34552,434,2512386231,163113468,8,501,59507,"(3172719294, 1868995768)",2
898,434,34552,163113468,2512385953,8,462,51689,"(1868997790, 3172719101)",1
899,434,34552,163113468,2512386078,8,462,51564,"(1868997790, 3172719101)",1
900,434,34552,163113468,2512386231,8,484,51383,"(1868997790, 3172719107)",1
901,434,34552,163113468,2512386231,8,484,26833,"(1868997794, 3172719107)",1
902,34552,434,2512386353,163113555,8,501,50961,"(3172719299, 1868997794)",2
903,434,34552,163113555,2512386231,8,484,54595,"(1868997821, 3172719107)",1
904,34552,434,2512386353,163114020,8,501,50469,"(3172719299, 1868997821)",2
905,434,34552,163114020,2512386231,8,484,47404,"(1868997827, 3172719107)",1
906,34552,434,2512386353,163114447,8,501,50000,"(3172719335, 1868997827)",2
907,37086,434,4213511853,310521297,8,1223,22931,"(3172719428, 1868993358)",0
908,434,34552,163114447,2512386353,8,484,63216,"(1868997842, 3172719294)",1
909,34552,434,2512386353,163114557,8,501,49778,"(3172719432, 1868997842)",2
910,434,37086,310521297,4213512065,8,477,3137,"(1868997875, 3172719428)",0
911,37086,434,4213512065,310521361,8,1223,59612,"(3172719538, 1868997875)",0
912,434,37086,310521361,4213512065,8,477,14217,"(1868997919, 3172719538)",0
913,37086,434,4213512065,310521616,8,1246,59082,"(3172719746, 1868997919)",0
914,434,37086,310521616,4213512065,8,477,22275,"(1868997919, 3172719538)",0
915,37086,434,4213512065,310523064,8,1269,57611,"(3172719746, 1868997919)",0
916,434,37086,310523064,4213512065,8,477,341,"(1868997919, 3172719538)",0
917,37086,434,4213512065,310525888,8,1313,54736,"(3172719753, 1868997919)",0
918,34552,434,2512386353,163114557,8,501,20939,"(3172722185, 1868997842)",2
919,34552,434,2512386449,163114557,8,501,29106,"(3172722194, 1868997842)",2
920,434,34552,163114557,2512386584,8,507,46067,"(1868998563, 3172722185)",1
921,434,34552,163114557,2512386584,8,507,52483,"(1868998670, 3172722185)",1
922,34552,434,2512386584,163115500,8,501,44397,"(3172722811, 1868998670)",2
923,34552,434,2512386584,163115500,8,501,33053,"(3172723720, 1868998670)",2
924,434,34552,163115500,2512386680,8,507,43099,"(1868998957, 3172723720)",1
925,34552,434,2512386680,163115500,8,501,357,"(3172724601, 1868998957)",2
926,434,34552,163115500,2512386776,8,507,41916,"(1868999163, 3172724601)",1
927,56082,443,1021702873,1875782921,8,501,10258,"(755911364, 69840137)",2
928,443,56082,1875782921,1021702874,8,501,30372,"(69850362, 755881024)",1
929,49246,443,1952795711,436120583,8,1811,62028,"(2456176255, 2822866345)",0
930,443,49246,436120583,1952795928,8,8782,30738,"(2822891321, 2456176255)",0
931,443,49246,436120583,1952795928,8,8782,37931,"(2822891321, 2456176255)",0
932,49246,443,1952795928,436120672,8,1811,37386,"(2456176489, 2822891321)",0
933,34552,434,2512386776,163115500,8,501,59159,"(3172725995, 1868999163)",2
934,34552,434,2512386929,163115500,8,501,14190,"(3172726047, 1868999163)",2
935,34552,434,2512386988,163115500,8,501,51172,"(3172726047, 1868999163)",2
936,434,34552,163115500,2512386929,8,530,39997,"(1868999512, 3172725995)",1
937,434,34552,163115500,2512386929,8,530,31975,"(1868999517, 3172725995)",1
938,34552,434,2512388132,163115592,8,501,38643,"(3172726078, 1868999517)",2
939,434,34552,163115592,2512388132,8,552,38615,"(1868999525, 3172726047)",1
940,434,34552,163115592,2512388132,8,552,45724,"(1868999531, 3172726047)",1
941,34552,434,2512388132,163115707,8,501,38294,"(3172726298, 1868999531)",2
942,434,34552,163115707,2512388132,8,552,44195,"(1868999556, 3172726078)",1
943,34552,434,2512388132,163115809,8,501,38167,"(3172726298, 1868999556)",2
944,434,34552,163115809,2512388132,8,552,35066,"(1868999615, 3172726298)",1
945,34552,434,2512388132,163115917,8,501,37800,"(3172726498, 1868999615)",2
946,34552,434,2512388132,163115917,8,501,54977,"(3172726534, 1868999615)",2
947,434,34552,163115917,2512388132,8,552,55276,"(1868999657, 3172726498)",1
948,34552,434,2512388238,163116055,8,501,27501,"(3172726709, 1868999657)",2
949,434,34552,163116055,2512388132,11,575,12130,"(1868999690, 3172726498)",1
950,34552,434,2512388132,163116055,8,501,54390,"(3172726908, 1868999690)",2
951,434,34552,163116055,2512388353,8,575,36832,"(1868999740, 3172726908)",1
952,34552,434,2512388353,163116055,8,501,59478,"(3172727269, 1868999740)",2
953,434,34552,163116055,2512388449,8,575,36284,"(1868999831, 3172727269)",1
954,34552,434,2512388449,163116055,8,501,28194,"(3172729272, 1868999831)",2
955,34552,434,2512388508,163116055,8,501,48671,"(3172729272, 1868999831)",2
956,34552,434,2512388508,163116055,8,501,48269,"(3172729674, 1868999831)",2
957,434,34552,163116055,2512388508,8,575,33713,"(1869000340, 3172729272)",1
958,434,34552,163116055,2512389620,8,598,32578,"(1869000340, 3172729272)",1
